94	GO:0000094	biological process	obsolete septin assembly and septum formation
95	GO:0000095	molecular function	S-adenosyl-L-methionine transmembrane transporter activity
96	GO:0015177	molecular function	S-adenosyl-L-methionine transmembrane transporter activity
97	GO:0000096	biological process	sulfur amino acid metabolic process
98	GO:0000097	biological process	sulfur amino acid biosynthetic process
99	GO:0000098	biological process	sulfur amino acid catabolic process
100	GO:0000099	molecular function	sulfur amino acid transmembrane transporter activity
101	GO:0000100	molecular function	S-methylmethionine transmembrane transporter activity
102	GO:0015178	molecular function	S-methylmethionine transmembrane transporter activity
103	GO:0000101	biological process	sulfur amino acid transport
104	GO:0000102	molecular function	L-methionine secondary active transmembrane transporter activity
105	GO:0000103	biological process	sulfate assimilation
106	GO:0019378	biological process	sulfate assimilation
107	GO:0000104	molecular function	succinate dehydrogenase activity
108	GO:0019739	molecular function	succinate dehydrogenase activity
109	GO:0000105	biological process	histidine biosynthetic process
110	GO:0000107	molecular function	imidazoleglycerol-phosphate synthase activity
111	GO:0000108	cellular component	obsolete repairosome
112	GO:0000109	cellular component	nucleotide-excision repair complex
113	GO:0000110	cellular component	nucleotide-excision repair factor 1 complex
114	GO:0000111	cellular component	nucleotide-excision repair factor 2 complex
115	GO:0000112	cellular component	nucleotide-excision repair factor 3 complex
116	GO:0000113	cellular component	nucleotide-excision repair factor 4 complex
117	GO:0000114	biological process	obsolete regulation of transcription involved in G1 phase of mitotic cell cycle
118	GO:0000115	biological process	obsolete regulation of transcription involved in S phase of mitotic cell cycle
119	GO:0000116	biological process	obsolete regulation of transcription involved in G2-phase of mitotic cell cycle
120	GO:0000117	biological process	obsolete regulation of transcription involved in G2/M transition of mitotic cell cycle
121	GO:0000118	cellular component	histone deacetylase complex
122	GO:0000120	cellular component	RNA polymerase I transcription regulator complex
123	GO:0000121	molecular function	glycerol-1-phosphatase activity
124	GO:0000122	biological process	negative regulation of transcription by RNA polymerase II
125	GO:0010553	biological process	negative regulation of transcription by RNA polymerase II
126	GO:0045816	biological process	negative regulation of transcription by RNA polymerase II
127	GO:0000123	cellular component	histone acetyltransferase complex
128	GO:0000124	cellular component	SAGA complex
129	GO:0000125	cellular component	SAGA complex
130	GO:0030914	cellular component	SAGA complex
131	GO:0000126	cellular component	transcription factor TFIIIB complex
132	GO:0000127	cellular component	transcription factor TFIIIC complex
133	GO:0000128	biological process	flocculation
134	GO:0000501	biological process	flocculation
135	GO:0032128	biological process	flocculation
136	GO:0036281	biological process	flocculation
137	GO:0036282	biological process	flocculation
138	GO:0043689	biological process	flocculation
139	GO:0043690	biological process	flocculation
140	GO:0000131	cellular component	incipient cellular bud site
141	GO:0000132	biological process	establishment of mitotic spindle orientation
142	GO:0030607	biological process	establishment of mitotic spindle orientation
143	GO:0030609	biological process	establishment of mitotic spindle orientation
144	GO:0000133	cellular component	polarisome
145	GO:0000136	cellular component	mannan polymerase complex
146	GO:0000137	cellular component	Golgi cis cisterna
147	GO:0000138	cellular component	Golgi trans cisterna
148	GO:0000139	cellular component	Golgi membrane
149	GO:0000140	molecular function	acylglycerone-phosphate reductase activity
150	GO:0000142	cellular component	cellular bud neck contractile ring
151	GO:0000144	cellular component	cellular bud neck septin ring
152	GO:0000145	cellular component	exocyst
153	GO:0000146	molecular function	microfilament motor activity
154	GO:0030898	molecular function	microfilament motor activity
155	GO:0000147	biological process	actin cortical patch assembly
156	GO:0000148	cellular component	1,3-beta-D-glucan synthase complex
157	GO:0000149	molecular function	SNARE binding
158	GO:0000150	molecular function	DNA strand exchange activity
159	GO:0000151	cellular component	ubiquitin ligase complex
160	GO:0000152	cellular component	nuclear ubiquitin ligase complex
161	GO:0000153	cellular component	cytoplasmic ubiquitin ligase complex
162	GO:0000154	biological process	rRNA modification
163	GO:0016548	biological process	rRNA modification
164	GO:0000155	molecular function	phosphorelay sensor kinase activity
165	GO:0000156	molecular function	phosphorelay response regulator activity
166	GO:0000159	cellular component	protein phosphatase type 2A complex
167	GO:0000160	biological process	phosphorelay signal transduction system
168	GO:0000161	biological process	obsolete osmosensory signaling MAPK cascade
169	GO:0000167	biological process	obsolete osmosensory signaling MAPK cascade
170	GO:0000168	biological process	obsolete osmosensory signaling MAPK cascade
171	GO:0000169	biological process	obsolete osmosensory signaling MAPK cascade
172	GO:0000173	biological process	obsolete osmosensory signaling MAPK cascade
173	GO:0007233	biological process	obsolete osmosensory signaling MAPK cascade
174	GO:0000162	biological process	tryptophan biosynthetic process
175	GO:0009096	biological process	tryptophan biosynthetic process
176	GO:0000164	cellular component	protein phosphatase type 1 complex
177	GO:0000165	biological process	MAPK cascade
178	GO:0007255	biological process	MAPK cascade
179	GO:0000166	molecular function	nucleotide binding
180	GO:0000170	molecular function	sphingosine hydroxylase activity
181	GO:0000171	molecular function	ribonuclease MRP activity
182	GO:0000172	cellular component	ribonuclease MRP complex
183	GO:0000174	biological process	obsolete inactivation of MAPK (mating sensu Saccharomyces)
184	GO:0000175	molecular function	3'-5'-RNA exonuclease activity
185	GO:0000176	cellular component	nuclear exosome (RNase complex)
186	GO:0000177	cellular component	cytoplasmic exosome (RNase complex)
187	GO:0000178	cellular component	exosome (RNase complex)
188	GO:0000179	molecular function	rRNA (adenine-N6,N6-)-dimethyltransferase activity
189	GO:0043790	molecular function	rRNA (adenine-N6,N6-)-dimethyltransferase activity
190	GO:0000180	cellular component	obsolete cytosolic large ribosomal subunit
191	GO:0000181	cellular component	obsolete cytosolic small ribosomal subunit
192	GO:0000182	molecular function	rDNA binding
193	GO:0000183	biological process	rDNA heterochromatin formation
194	GO:0000184	biological process	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
195	GO:0000185	biological process	obsolete activation of MAPKKK activity
196	GO:0000186	biological process	obsolete activation of MAPKK activity
197	GO:0000187	biological process	obsolete activation of MAPK activity
198	GO:0000188	biological process	obsolete inactivation of MAPK activity
199	GO:0000189	biological process	obsolete MAPK import into nucleus
200	GO:0000190	biological process	obsolete MAPKKK cascade (pseudohyphal growth)
201	GO:0000191	biological process	obsolete activation of MAPKKK (pseudohyphal growth)
202	GO:0000192	biological process	obsolete activation of MAPKK (pseudohyphal growth)
203	GO:0000193	biological process	obsolete activation of MAPK (pseudohyphal growth)
204	GO:0000194	biological process	obsolete inactivation of MAPK (pseudohyphal growth)
205	GO:0000195	biological process	obsolete nuclear translocation of MAPK (pseudohyphal growth)
206	GO:0000196	biological process	cell wall integrity MAPK cascade
207	GO:0000197	biological process	obsolete activation of MAPKKK activity involved in cell wall organization or biogenesis
208	GO:0000198	biological process	obsolete activation of MAPKK activity involved in cell wall organization or biogenesis
209	GO:0000199	biological process	obsolete activation of MAPK activity involved in cell wall organization or biogenesis
210	GO:0000200	biological process	obsolete inactivation of MAPK activity involved in cell wall organization or biogenesis
211	GO:0000201	biological process	obsolete MAPK import into nucleus involved in cell wall organization or biogenesis
212	GO:0000202	biological process	obsolete MAPKKK cascade during sporulation (sensu Saccharomyces)
213	GO:0000203	biological process	obsolete activation of MAPKKK during sporulation (sensu Saccharomyces)
214	GO:0000204	biological process	obsolete activation of MAPKK during sporulation (sensu Saccharomyces)
215	GO:0000205	biological process	obsolete activation of MAPK during sporulation (sensu Saccharomyces)
216	GO:0000206	biological process	obsolete inactivation of MAPK during sporulation (sensu Saccharomyces)
217	GO:0000207	biological process	obsolete nuclear translocation of MAPK during sporulation (sensu Saccharomyces)
218	GO:0000208	biological process	obsolete MAPK import into nucleus involved in osmosensory signaling pathway
219	GO:0000209	biological process	protein polyubiquitination
220	GO:0000210	molecular function	NAD+ diphosphatase activity
221	GO:0000211	molecular function	obsolete protein degradation tagging activity
222	GO:0000212	biological process	meiotic spindle organization
223	GO:0043147	biological process	meiotic spindle organization
224	GO:0000213	molecular function	tRNA-intron endonuclease activity
225	GO:0000214	cellular component	tRNA-intron endonuclease complex
226	GO:0000215	molecular function	tRNA 2'-phosphotransferase activity
227	GO:0008665	molecular function	tRNA 2'-phosphotransferase activity
228	GO:0000216	biological process	obsolete M/G1 transition of mitotic cell cycle
229	GO:0000217	molecular function	DNA secondary structure binding
230	GO:0000219	cellular component	obsolete vacuolar hydrogen-transporting ATPase
231	GO:0000220	cellular component	vacuolar proton-transporting V-type ATPase, V0 domain
232	GO:0000221	cellular component	vacuolar proton-transporting V-type ATPase, V1 domain
233	GO:0000222	cellular component	plasma membrane proton-transporting V-type ATPase, V0 domain
234	GO:0000223	cellular component	plasma membrane proton-transporting V-type ATPase, V1 domain
235	GO:0000224	molecular function	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity
236	GO:0000225	molecular function	N-acetylglucosaminylphosphatidylinositol deacetylase activity
237	GO:0000226	biological process	microtubule cytoskeleton organization
238	GO:0000227	molecular function	oxaloacetate secondary active transmembrane transporter activity
239	GO:0000228	cellular component	nuclear chromosome
240	GO:0000229	cellular component	obsolete cytoplasmic chromosome
241	GO:0000230	cellular component	obsolete nuclear mitotic chromosome
242	GO:0000231	cellular component	obsolete cytoplasmic mitotic chromosome
243	GO:0000232	cellular component	obsolete nuclear interphase chromosome
244	GO:0000233	cellular component	obsolete cytoplasmic interphase chromosome
245	GO:0000234	molecular function	phosphoethanolamine N-methyltransferase activity
246	GO:0000235	cellular component	astral microtubule
247	GO:0000236	biological process	mitotic prometaphase
248	GO:0000237	biological process	leptotene
249	GO:0000238	biological process	zygotene
250	GO:0000239	biological process	pachytene
251	GO:0000240	biological process	diplotene
252	GO:0000241	biological process	diakinesis
253	GO:0000242	cellular component	pericentriolar material
254	GO:0000243	cellular component	commitment complex
255	GO:0000244	biological process	spliceosomal tri-snRNP complex assembly
256	GO:0000351	biological process	spliceosomal tri-snRNP complex assembly
257	GO:0000355	biological process	spliceosomal tri-snRNP complex assembly
258	GO:0000245	biological process	spliceosomal complex assembly
259	GO:0000246	molecular function	delta24(24-1) sterol reductase activity
260	GO:0000247	molecular function	C-8 sterol isomerase activity
261	GO:0000248	molecular function	C-5 sterol desaturase activity
262	GO:0000249	molecular function	C-22 sterol desaturase activity
263	GO:0000250	molecular function	lanosterol synthase activity
264	GO:0000252	molecular function	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity
265	GO:0000253	molecular function	3-keto sterol reductase activity
266	GO:0050576	molecular function	3-keto sterol reductase activity
267	GO:0000254	molecular function	C-4 methylsterol oxidase activity
268	GO:0000255	biological process	allantoin metabolic process
269	GO:0000256	biological process	allantoin catabolic process
270	GO:0000257	molecular function	nitrilase activity
271	GO:0000258	molecular function	obsolete isoleucine/valine:sodium symporter activity
272	GO:0000259	molecular function	obsolete intracellular nucleoside transmembrane transporter activity
273	GO:0000260	molecular function	obsolete hydrogen-translocating V-type ATPase activity
274	GO:0000261	molecular function	obsolete sodium-translocating V-type ATPase activity
275	GO:0000262	cellular component	mitochondrial chromosome
276	GO:0000263	molecular function	obsolete heterotrimeric G-protein GTPase, alpha-subunit
277	GO:0000264	molecular function	obsolete heterotrimeric G-protein GTPase, beta-subunit
278	GO:0000265	molecular function	obsolete heterotrimeric G-protein GTPase, gamma-subunit
279	GO:0000266	biological process	mitochondrial fission
280	GO:0000267	cellular component	obsolete cell fraction
281	GO:0000268	molecular function	peroxisome targeting sequence binding
282	GO:0005051	molecular function	peroxisome targeting sequence binding
283	GO:0000269	molecular function	toxin export channel activity
284	GO:0000270	biological process	peptidoglycan metabolic process
285	GO:0009284	biological process	peptidoglycan metabolic process
286	GO:0000271	biological process	polysaccharide biosynthetic process
287	GO:0000272	biological process	polysaccharide catabolic process
288	GO:0044244	biological process	polysaccharide catabolic process
289	GO:0000274	cellular component	mitochondrial proton-transporting ATP synthase, stator stalk
290	GO:0000275	cellular component	mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)
291	GO:0000276	cellular component	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
292	GO:0000277	molecular function	[cytochrome c]-lysine N-methyltransferase activity
293	GO:0000278	biological process	mitotic cell cycle
294	GO:0007067	biological process	mitotic cell cycle
295	GO:0000279	biological process	M phase
296	GO:0000280	biological process	nuclear division
297	GO:0000281	biological process	mitotic cytokinesis
298	GO:0000282	biological process	cellular bud site selection
299	GO:0000284	biological process	obsolete shmoo orientation
300	GO:0000285	molecular function	1-phosphatidylinositol-3-phosphate 5-kinase activity
301	GO:0000286	molecular function	alanine dehydrogenase activity
302	GO:0000287	molecular function	magnesium ion binding
303	GO:0000288	biological process	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
304	GO:0000289	biological process	nuclear-transcribed mRNA poly(A) tail shortening
305	GO:0000290	biological process	deadenylation-dependent decapping of nuclear-transcribed mRNA
306	GO:0000291	biological process	nuclear-transcribed mRNA catabolic process, exonucleolytic
307	GO:0000292	biological process	RNA fragment catabolic process
308	GO:0030452	biological process	RNA fragment catabolic process
309	GO:0000293	molecular function	ferric-chelate reductase activity
310	GO:0000294	biological process	nuclear-transcribed mRNA catabolic process, RNase MRP-dependent
311	GO:0000295	molecular function	adenine nucleotide transmembrane transporter activity
312	GO:0000296	biological process	spermine transport
313	GO:0000297	molecular function	spermine transmembrane transporter activity
314	GO:0000298	molecular function	endopolyphosphatase activity
315	GO:0000299	cellular component	obsolete integral to membrane of membrane fraction
316	GO:0000300	cellular component	obsolete peripheral to membrane of membrane fraction
317	GO:0000301	biological process	retrograde transport, vesicle recycling within Golgi
318	GO:0000302	biological process	response to reactive oxygen species
319	GO:0000303	biological process	response to superoxide
320	GO:0000304	biological process	response to singlet oxygen
321	GO:0000305	biological process	response to oxygen radical
322	GO:0000306	cellular component	obsolete extrinsic component of vacuolar membrane
323	GO:0000307	cellular component	cyclin-dependent protein kinase holoenzyme complex
324	GO:0000308	cellular component	cytoplasmic cyclin-dependent protein kinase holoenzyme complex
325	GO:0000309	molecular function	nicotinamide-nucleotide adenylyltransferase activity
326	GO:0000310	molecular function	xanthine phosphoribosyltransferase activity
327	GO:0009043	molecular function	xanthine phosphoribosyltransferase activity
328	GO:0000311	cellular component	plastid large ribosomal subunit
329	GO:0000312	cellular component	plastid small ribosomal subunit
330	GO:0000313	cellular component	organellar ribosome
331	GO:0000314	cellular component	organellar small ribosomal subunit
332	GO:0000315	cellular component	organellar large ribosomal subunit
333	GO:0000316	biological process	sulfite transport
334	GO:0000319	molecular function	sulfite transmembrane transporter activity
335	GO:0000320	biological process	re-entry into mitotic cell cycle
336	GO:0000321	biological process	re-entry into mitotic cell cycle after pheromone arrest
337	GO:0000322	cellular component	storage vacuole
338	GO:0000323	cellular component	lytic vacuole
339	GO:0000324	cellular component	fungal-type vacuole
340	GO:0000325	cellular component	plant-type vacuole
341	GO:0000326	cellular component	protein storage vacuole
342	GO:0000327	cellular component	lytic vacuole within protein storage vacuole
343	GO:0000328	cellular component	fungal-type vacuole lumen
344	GO:0000329	cellular component	fungal-type vacuole membrane
345	GO:0000330	cellular component	plant-type vacuole lumen
346	GO:0000331	cellular component	contractile vacuole
347	GO:0000332	molecular function	template for synthesis of G-rich strand of telomere DNA activity
348	GO:0000333	cellular component	telomerase catalytic core complex
349	GO:0000334	molecular function	3-hydroxyanthranilate 3,4-dioxygenase activity
350	GO:0000335	biological process	obsolete negative regulation of transposition, DNA-mediated
351	GO:0000336	biological process	obsolete positive regulation of transposition, DNA-mediated
352	GO:0000337	biological process	obsolete regulation of transposition, DNA-mediated
353	GO:0000338	biological process	protein deneddylation
354	GO:0010388	biological process	protein deneddylation
355	GO:0000339	molecular function	RNA cap binding
356	GO:0000340	molecular function	RNA 7-methylguanosine cap binding
357	GO:0000341	molecular function	RNA trimethylguanosine cap binding
358	GO:0000342	molecular function	RNA cap 4 binding
359	GO:0000343	cellular component	plastid-encoded plastid RNA polymerase complex A
360	GO:0000344	cellular component	plastid-encoded plastid RNA polymerase complex B
361	GO:0000345	cellular component	cytosolic DNA-directed RNA polymerase complex
362	GO:0000346	cellular component	transcription export complex
363	GO:0000347	cellular component	THO complex
364	GO:0000348	biological process	mRNA branch site recognition
365	GO:0000370	biological process	mRNA branch site recognition
366	GO:0000371	biological process	mRNA branch site recognition
367	GO:0000349	biological process	generation of catalytic spliceosome for first transesterification step
368	GO:0000356	biological process	generation of catalytic spliceosome for first transesterification step
369	GO:0000357	biological process	generation of catalytic spliceosome for first transesterification step
370	GO:0000350	biological process	generation of catalytic spliceosome for second transesterification step
371	GO:0000358	biological process	generation of catalytic spliceosome for second transesterification step
372	GO:0000359	biological process	generation of catalytic spliceosome for second transesterification step
373	GO:0000352	biological process	trans assembly of SL-containing precatalytic spliceosome
374	GO:0000353	biological process	formation of quadruple SL/U4/U5/U6 snRNP
375	GO:0000354	biological process	cis assembly of pre-catalytic spliceosome
376	GO:0000360	biological process	cis assembly of pre-catalytic spliceosome
377	GO:0000361	biological process	cis assembly of pre-catalytic spliceosome
378	GO:0000362	molecular function	obsolete first U2-type spliceosomal transesterification activity
379	GO:0000363	molecular function	obsolete first U12-type spliceosomal transesterification activity
380	GO:0000364	molecular function	obsolete second U2-type spliceosomal transesterification activity
381	GO:0000365	biological process	mRNA trans splicing, via spliceosome
382	GO:0000366	biological process	intergenic mRNA trans splicing
383	GO:0000367	molecular function	obsolete second U12-type spliceosomal transesterification activity
384	GO:0000372	biological process	Group I intron splicing
385	GO:0000373	biological process	Group II intron splicing
386	GO:0000374	biological process	Group III intron splicing
387	GO:0000375	biological process	RNA splicing, via transesterification reactions
388	GO:0000385	biological process	RNA splicing, via transesterification reactions
389	GO:0031202	biological process	RNA splicing, via transesterification reactions
390	GO:0000376	biological process	RNA splicing, via transesterification reactions with guanosine as nucleophile
391	GO:0000377	biological process	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
392	GO:0000378	biological process	RNA exon ligation
393	GO:0000379	biological process	tRNA-type intron splice site recognition and cleavage
394	GO:0000380	biological process	alternative mRNA splicing, via spliceosome
395	GO:0000381	biological process	regulation of alternative mRNA splicing, via spliceosome
396	GO:0000384	molecular function	first spliceosomal transesterification activity
397	GO:0000386	molecular function	second spliceosomal transesterification activity
398	GO:0000387	biological process	spliceosomal snRNP assembly
399	GO:0000388	biological process	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)
400	GO:0000396	biological process	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)
401	GO:0000397	biological process	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)
402	GO:0000389	biological process	mRNA 3'-splice site recognition
403	GO:0000382	biological process	mRNA 3'-splice site recognition
404	GO:0000383	biological process	mRNA 3'-splice site recognition
405	GO:0000390	biological process	spliceosomal complex disassembly
406	GO:0000391	biological process	spliceosomal complex disassembly
407	GO:0000392	biological process	spliceosomal complex disassembly
408	GO:0000393	biological process	spliceosomal conformational changes to generate catalytic conformation
409	GO:0000394	biological process	RNA splicing, via endonucleolytic cleavage and ligation
410	GO:0000395	biological process	mRNA 5'-splice site recognition
411	GO:0000368	biological process	mRNA 5'-splice site recognition
412	GO:0000369	biological process	mRNA 5'-splice site recognition
413	GO:0000398	biological process	mRNA splicing, via spliceosome
414	GO:0006374	biological process	mRNA splicing, via spliceosome
415	GO:0006375	biological process	mRNA splicing, via spliceosome
416	GO:0000399	cellular component	cellular bud neck septin structure
417	GO:0000400	molecular function	four-way junction DNA binding
418	GO:0000401	molecular function	open form four-way junction DNA binding
419	GO:0000402	molecular function	crossed form four-way junction DNA binding
420	GO:0000403	molecular function	Y-form DNA binding
421	GO:0000404	molecular function	heteroduplex DNA loop binding
422	GO:0000405	molecular function	bubble DNA binding
423	GO:0000406	molecular function	double-strand/single-strand DNA junction binding
424	GO:0000407	cellular component	phagophore assembly site
425	GO:0000408	cellular component	EKC/KEOPS complex
426	GO:0000409	biological process	regulation of transcription by galactose
427	GO:0000410	biological process	carbon catabolite repression of transcription by galactose
428	GO:0000411	biological process	positive regulation of transcription by galactose
429	GO:0000412	biological process	obsolete histone peptidyl-prolyl isomerization
430	GO:0000413	biological process	protein peptidyl-prolyl isomerization
431	GO:0000414	biological process	obsolete regulation of histone H3-K36 methylation
432	GO:0000415	biological process	obsolete negative regulation of histone H3-K36 methylation
433	GO:0000416	biological process	obsolete positive regulation of histone H3-K36 methylation
434	GO:0000417	cellular component	HIR complex
435	GO:0000418	cellular component	RNA polymerase IV complex
436	GO:0000420	cellular component	RNA polymerase IV complex
437	GO:0000419	cellular component	RNA polymerase V complex
438	GO:0080137	cellular component	RNA polymerase V complex
439	GO:0000421	cellular component	autophagosome membrane
440	GO:0000422	biological process	autophagy of mitochondrion
441	GO:0000423	biological process	mitophagy
442	GO:0000424	biological process	micromitophagy
443	GO:0000425	biological process	pexophagy
444	GO:0000426	biological process	micropexophagy
445	GO:0000427	cellular component	plastid-encoded plastid RNA polymerase complex
446	GO:0000428	cellular component	DNA-directed RNA polymerase complex
447	GO:0000429	biological process	carbon catabolite regulation of transcription from RNA polymerase II promoter
448	GO:0000430	biological process	regulation of transcription from RNA polymerase II promoter by glucose
449	GO:0000431	biological process	regulation of transcription from RNA polymerase II promoter by galactose
450	GO:0000432	biological process	positive regulation of transcription from RNA polymerase II promoter by glucose
451	GO:0000433	biological process	carbon catabolite repression of transcription from RNA polymerase II promoter by glucose
452	GO:0000434	biological process	carbon catabolite repression of transcription from RNA polymerase II promoter by galactose
453	GO:0000435	biological process	positive regulation of transcription from RNA polymerase II promoter by galactose
454	GO:0000436	biological process	carbon catabolite activation of transcription from RNA polymerase II promoter
455	GO:0000437	biological process	carbon catabolite repression of transcription from RNA polymerase II promoter
456	GO:0000438	cellular component	core TFIIH complex portion of holo TFIIH complex
457	GO:0000443	cellular component	core TFIIH complex portion of holo TFIIH complex
458	GO:0000439	cellular component	transcription factor TFIIH core complex
459	GO:0000441	cellular component	transcription factor TFIIH core complex
460	GO:0000440	cellular component	core TFIIH complex portion of NEF3 complex
461	GO:0000442	cellular component	core TFIIH complex portion of NEF3 complex
462	GO:0000444	cellular component	MIS12/MIND type complex
463	GO:0000818	cellular component	MIS12/MIND type complex
464	GO:0000445	cellular component	THO complex part of transcription export complex
465	GO:0000446	cellular component	nucleoplasmic THO complex
466	GO:0000447	biological process	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
467	GO:0000448	biological process	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
468	GO:0000490	biological process	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
469	GO:0000449	biological process	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)
470	GO:0000450	biological process	cleavage of bicistronic rRNA transcript (SSU-rRNA, LSU-rRNA)
471	GO:0000451	biological process	rRNA 2'-O-methylation
